,conn_state,duration,history,src_ip_zeek,src_port_zeek,dest_ip_zeek,dest_port_zeek,local_orig,local_resp,missed_bytes,orig_bytes,orig_ip_bytes,orig_pkts,proto,resp_bytes,resp_ip_bytes,resp_pkts,service,label_tactic,src_ip_bin,dest_ip_bin,src_port_bin,dest_port_bin,duration_bin,missed_bytes_bin,orig_bytes_bin,orig_ip_bytes_bin,orig_pkts_bin,resp_bytes_bin,resp_ip_bytes_bin,resp_pkts_bin,proto_bin,conn_state_bin,history_bin,service_dce_rpc,service_ntlm,service_smb,service_gssapi,service_dhcp,service_dns,service_ftp,service_http,service_ntp,service_ssl,service_unknown
57349,SF,0.001069069,Dd,143.88.0.18,4855,143.88.0.17,53,False,False,0,32.0,60,1,udp,32.0,60,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57350,SF,0.001034975,Dd,143.88.0.18,3430,143.88.0.17,53,False,False,0,58.0,86,1,udp,58.0,86,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57351,S0,5.000517129898071,D,143.88.7.12,44338,143.88.255.10,53,False,False,0,188.0,300,4,udp,0.0,0,0,dns,none,2,2,2,1,3,1,1,1,1,1,1,1,2,4,1,0,0,0,0,0,1,0,0,0,0,0
57352,SF,0.003607035,Dd,143.88.1.22,49889,143.88.1.1,53,False,False,0,118.0,202,3,udp,118.0,202,3,dns,none,2,2,3,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57353,SF,0.004170895,Dd,143.88.5.10,46431,143.88.5.1,53,False,False,0,118.0,202,3,udp,118.0,202,3,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57354,SF,0.00113821,Dd,143.88.0.18,25611,143.88.0.17,53,False,False,0,43.0,71,1,udp,43.0,71,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57355,SF,0.004170895,Dd,143.88.1.22,57359,143.88.1.1,53,False,False,0,163.0,247,3,udp,163.0,247,3,dns,none,2,2,3,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57356,SF,0.00397706,Dd,143.88.1.22,38159,143.88.1.1,53,False,False,0,163.0,247,3,udp,163.0,247,3,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57357,SF,0.002713919,Dd,143.88.1.22,42050,143.88.1.1,53,False,False,0,118.0,202,3,udp,118.0,202,3,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57358,SF,0.001168013,Dd,143.88.0.18,18230,143.88.0.17,53,False,False,0,32.0,60,1,udp,32.0,60,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57359,S0,5.005100965499878,D,143.88.4.10,53409,143.88.255.10,53,False,False,0,128.0,240,4,udp,0.0,0,0,dns,none,2,2,3,1,3,1,1,1,1,1,1,1,2,4,1,0,0,0,0,0,1,0,0,0,0,0
57360,S0,,D,143.88.0.22,34727,143.88.0.221,53,False,False,0,,81,1,udp,,0,0,dns,none,2,2,2,1,,1,,1,1,,1,1,2,4,1,0,0,0,0,0,1,0,0,0,0,0
57361,S0,3.0352699756622314,S,143.88.15.11,45848,143.88.255.10,53,False,False,0,0.0,368,6,tcp,0.0,0,0,unknown,none,2,2,2,1,2,1,1,1,1,1,1,1,1,4,6,0,0,0,0,0,0,0,0,0,0,1
57362,SF,0.003610134,Dd,143.88.1.22,34229,143.88.1.1,53,False,False,0,118.0,202,3,udp,118.0,202,3,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57363,SF,0.000562191,Dd,143.88.0.2,33860,143.88.0.1,53,False,False,0,47.0,75,1,udp,47.0,75,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57364,SF,0.00166893,Dd,143.88.0.46,23604,143.88.0.45,53,False,False,0,45.0,73,1,udp,45.0,73,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57365,SF,0.004282951,Dd,143.88.5.10,38827,143.88.5.1,53,False,False,0,118.0,202,3,udp,118.0,202,3,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57366,SF,0.001091003,Dd,143.88.0.18,61077,143.88.0.17,53,False,False,0,58.0,86,1,udp,58.0,86,1,dns,none,2,2,3,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57367,SF,0.00364089,Dd,143.88.1.22,48061,143.88.1.1,53,False,False,0,118.0,202,3,udp,118.0,202,3,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57368,S0,,D,143.88.255.11,37711,8.8.8.8,53,False,False,0,,70,1,udp,,0,0,dns,none,2,1,2,1,,1,,1,1,,1,1,2,4,1,0,0,0,0,0,1,0,0,0,0,0
57369,SF,0.002938986,Dd,143.88.0.18,61453,143.88.0.17,53,False,False,0,43.0,71,1,udp,43.0,71,1,dns,none,2,2,3,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57370,S0,8.048391103744507,D,143.88.11.13,57186,143.88.255.10,53,False,False,0,430.0,710,10,udp,0.0,0,0,dns,none,2,2,3,1,4,1,1,1,1,1,1,1,2,4,1,0,0,0,0,0,1,0,0,0,0,0
57371,SF,0.001017094,Dd,143.88.0.18,6863,143.88.0.17,53,False,False,0,58.0,86,1,udp,58.0,86,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57372,S0,3.037956953048706,S,143.88.11.11,60052,143.88.255.10,53,False,False,0,0.0,368,6,tcp,0.0,0,0,unknown,none,2,2,3,1,2,1,1,1,1,1,1,1,1,4,6,0,0,0,0,0,0,0,0,0,0,1
57373,SF,0.000432968,Dd,143.88.0.2,35744,143.88.0.1,53,False,False,0,43.0,71,1,udp,43.0,71,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57374,SF,0.001049995,Dd,143.88.0.18,3905,143.88.0.17,53,False,False,0,32.0,60,1,udp,32.0,60,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57375,SF,0.004173994,Dd,143.88.5.10,54679,143.88.5.1,53,False,False,0,163.0,247,3,udp,163.0,247,3,dns,none,2,2,3,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57376,S0,3.019866943359375,S,143.88.15.11,54528,143.88.255.10,53,False,False,0,0.0,368,6,tcp,0.0,0,0,unknown,none,2,2,3,1,2,1,1,1,1,1,1,1,1,4,6,0,0,0,0,0,0,0,0,0,0,1
57377,SF,0.00099802,Dd,143.88.0.18,45714,143.88.0.17,53,False,False,0,47.0,75,1,udp,47.0,75,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57378,SF,0.000516176,Dd,143.88.0.18,58511,143.88.0.17,53,False,False,0,58.0,86,1,udp,58.0,86,1,dns,none,2,2,3,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57379,SF,0.004493952,Dd,143.88.5.10,51280,143.88.5.1,53,False,False,0,163.0,247,3,udp,163.0,247,3,dns,none,2,2,3,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57380,S0,3.0221760272979736,S,143.88.6.10,48818,143.88.255.10,53,False,False,0,0.0,368,6,tcp,0.0,0,0,unknown,none,2,2,2,1,2,1,1,1,1,1,1,1,1,4,6,0,0,0,0,0,0,0,0,0,0,1
57381,SF,0.001257896,Dd,143.88.0.18,29852,143.88.0.17,53,False,False,0,58.0,86,1,udp,58.0,86,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57382,SF,0.001533031,Dd,143.88.0.18,32319,143.88.0.17,53,False,False,0,32.0,60,1,udp,32.0,60,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57383,SF,0.002887964,Dd,143.88.5.10,56639,143.88.5.1,53,False,False,0,118.0,202,3,udp,118.0,202,3,dns,none,2,2,3,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57384,SF,0.000983953,Dd,143.88.0.2,38340,143.88.0.1,53,False,False,0,32.0,60,1,udp,32.0,60,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57385,SF,0.001067877,Dd,143.88.0.18,36397,143.88.0.17,53,False,False,0,47.0,75,1,udp,47.0,75,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57386,SF,0.003298044,Dd,143.88.5.10,56556,143.88.5.1,53,False,False,0,118.0,202,3,udp,118.0,202,3,dns,none,2,2,3,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57387,S0,3.039560079574585,S,143.88.7.12,41350,143.88.255.10,53,False,False,0,0.0,368,6,tcp,0.0,0,0,unknown,none,2,2,2,1,2,1,1,1,1,1,1,1,1,4,6,0,0,0,0,0,0,0,0,0,0,1
57388,S0,5.005645990371704,D,143.88.12.13,32775,143.88.255.10,53,False,False,0,192.0,304,4,udp,0.0,0,0,dns,none,2,2,2,1,3,1,1,1,1,1,1,1,2,4,1,0,0,0,0,0,1,0,0,0,0,0
57389,S0,,D,143.88.255.11,42795,8.8.4.4,53,False,False,0,,69,1,udp,,0,0,dns,none,2,1,2,1,,1,,1,1,,1,1,2,4,1,0,0,0,0,0,1,0,0,0,0,0
57390,S0,0.000806093,D,143.88.2.18,49608,143.88.255.10,53,False,False,0,94.0,150,2,udp,0.0,0,0,dns,none,2,2,3,1,1,1,1,1,1,1,1,1,2,4,1,0,0,0,0,0,1,0,0,0,0,0
57391,SF,0.000528097,Dd,143.88.0.2,48924,143.88.0.1,53,False,False,0,58.0,86,1,udp,58.0,86,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57392,SF,0.002925873,Dd,143.88.1.22,36317,143.88.1.1,53,False,False,0,118.0,202,3,udp,118.0,202,3,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57393,SF,0.001132011,Dd,143.88.0.2,10790,143.88.0.1,53,False,False,0,43.0,71,1,udp,43.0,71,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57394,SF,0.001137972,Dd,143.88.0.2,2105,143.88.0.1,53,False,False,0,58.0,86,1,udp,58.0,86,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57395,SF,0.000735044,Dd,143.88.0.2,37137,143.88.0.1,53,False,False,0,58.0,86,1,udp,58.0,86,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57396,SF,0.004106998,Dd,143.88.5.10,42143,143.88.5.1,53,False,False,0,163.0,247,3,udp,163.0,247,3,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57397,SF,0.003814936,Dd,143.88.5.10,43470,143.88.5.1,53,False,False,0,118.0,202,3,udp,118.0,202,3,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57398,SF,0.00099802,Dd,143.88.0.18,21308,143.88.0.17,53,False,False,0,43.0,71,1,udp,43.0,71,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57399,SF,0.00110817,Dd,143.88.0.18,10169,143.88.0.17,53,False,False,0,47.0,75,1,udp,47.0,75,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57400,SF,0.000977993,Dd,143.88.0.18,48846,143.88.0.17,53,False,False,0,47.0,75,1,udp,47.0,75,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57401,S0,3.0458579063415527,S,143.88.9.13,48412,143.88.255.10,53,False,False,0,0.0,368,6,tcp,0.0,0,0,unknown,none,2,2,2,1,2,1,1,1,1,1,1,1,1,4,6,0,0,0,0,0,0,0,0,0,0,1
57402,SF,0.00186801,Dd,143.88.0.2,13927,143.88.0.1,53,False,False,0,43.0,71,1,udp,43.0,71,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57403,SF,0.000542164,Dd,143.88.0.2,52245,143.88.0.1,53,False,False,0,47.0,75,1,udp,47.0,75,1,dns,none,2,2,3,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57404,S0,8.048871994018555,D,143.88.3.14,53348,143.88.255.10,53,False,False,0,430.0,710,10,udp,0.0,0,0,dns,none,2,2,3,1,4,1,1,1,1,1,1,1,2,4,1,0,0,0,0,0,1,0,0,0,0,0
57405,SF,0.004209042,Dd,143.88.1.22,38856,143.88.1.1,53,False,False,0,163.0,247,3,udp,163.0,247,3,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57406,SF,0.002056837,Dd,143.88.0.18,30794,143.88.0.17,53,False,False,0,43.0,71,1,udp,43.0,71,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57407,SF,0.000427008,Dd,143.88.0.2,55091,143.88.0.1,53,False,False,0,32.0,60,1,udp,32.0,60,1,dns,none,2,2,3,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57408,SF,0.000698805,Dd,143.88.0.18,39288,143.88.0.17,53,False,False,0,43.0,71,1,udp,43.0,71,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57409,S0,,D,143.88.255.11,45244,8.8.8.8,53,False,False,0,,71,1,udp,,0,0,dns,none,2,1,2,1,,1,,1,1,,1,1,2,4,1,0,0,0,0,0,1,0,0,0,0,0
57410,SF,0.000986099,Dd,143.88.0.2,20650,143.88.0.1,53,False,False,0,32.0,60,1,udp,32.0,60,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57411,SF,0.000972986,Dd,143.88.0.18,14557,143.88.0.17,53,False,False,0,47.0,75,1,udp,47.0,75,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57412,S0,0.000471115,D,143.88.8.11,49607,143.88.255.10,53,False,False,0,94.0,150,2,udp,0.0,0,0,dns,none,2,2,3,1,1,1,1,1,1,1,1,1,2,4,1,0,0,0,0,0,1,0,0,0,0,0
57413,SF,0.001065016,Dd,143.88.0.18,4932,143.88.0.17,53,False,False,0,47.0,75,1,udp,47.0,75,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57414,SF,0.001150846,Dd,143.88.0.2,8385,143.88.0.1,53,False,False,0,58.0,86,1,udp,58.0,86,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57415,SF,0.003442049,Dd,143.88.1.22,42276,143.88.1.1,53,False,False,0,118.0,202,3,udp,118.0,202,3,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57416,SF,0.000876188,Dd,143.88.0.18,30414,143.88.0.17,53,False,False,0,43.0,71,1,udp,43.0,71,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57417,SF,0.001631975,Dd,143.88.0.18,7464,143.88.0.17,53,False,False,0,47.0,75,1,udp,47.0,75,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57418,SF,0.000362873,Dd,143.88.0.2,31428,143.88.0.1,53,False,False,0,47.0,75,1,udp,47.0,75,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57419,SF,0.000617027,Dd,143.88.0.2,48695,143.88.0.1,53,False,False,0,58.0,86,1,udp,58.0,86,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57420,SF,0.000337839,Dd,143.88.0.2,30630,143.88.0.1,53,False,False,0,58.0,86,1,udp,58.0,86,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57421,SF,0.000365973,Dd,143.88.0.2,7718,143.88.0.1,53,False,False,0,43.0,71,1,udp,43.0,71,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57422,SF,0.000986099,Dd,143.88.0.2,4013,143.88.0.1,53,False,False,0,32.0,60,1,udp,32.0,60,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57423,SF,0.000357866,Dd,143.88.0.2,38243,143.88.0.1,53,False,False,0,58.0,86,1,udp,58.0,86,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57424,SF,0.001211882,Dd,143.88.0.2,18995,143.88.0.1,53,False,False,0,47.0,75,1,udp,47.0,75,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57425,SF,0.004206896,Dd,143.88.5.10,60107,143.88.5.1,53,False,False,0,118.0,202,3,udp,118.0,202,3,dns,none,2,2,3,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57426,SF,0.003391027,Dd,143.88.5.10,37918,143.88.5.1,53,False,False,0,163.0,247,3,udp,163.0,247,3,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57427,SF,0.00111413,Dd,143.88.0.18,19233,143.88.0.17,53,False,False,0,47.0,75,1,udp,47.0,75,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57428,SF,0.000896931,Dd,143.88.0.18,48947,143.88.0.17,53,False,False,0,43.0,71,1,udp,43.0,71,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57429,SF,0.000950098,Dd,143.88.0.18,25613,143.88.0.17,53,False,False,0,43.0,71,1,udp,43.0,71,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57430,S0,5.0098490715026855,D,143.88.13.13,34526,143.88.255.10,53,False,False,0,128.0,240,4,udp,0.0,0,0,dns,none,2,2,2,1,3,1,1,1,1,1,1,1,2,4,1,0,0,0,0,0,1,0,0,0,0,0
57431,SF,0.000861883,Dd,143.88.0.2,55797,143.88.0.1,53,False,False,0,58.0,86,1,udp,58.0,86,1,dns,none,2,2,3,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57432,SF,0.004219055,Dd,143.88.5.10,36771,143.88.5.1,53,False,False,0,163.0,247,3,udp,163.0,247,3,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57433,SF,0.001116991,Dd,143.88.0.18,64482,143.88.0.17,53,False,False,0,58.0,86,1,udp,58.0,86,1,dns,none,2,2,3,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57434,SF,0.000863075,Dd,143.88.0.18,18020,143.88.0.17,53,False,False,0,32.0,60,1,udp,32.0,60,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57435,SF,0.004010916,Dd,143.88.5.10,48639,143.88.5.1,53,False,False,0,118.0,202,3,udp,118.0,202,3,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57436,SF,0.001043081,Dd,143.88.0.2,123,143.88.255.1,123,False,False,0,48.0,76,1,udp,48.0,76,1,ntp,none,2,2,1,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,0,0,0,1,0,0
57437,SF,0.001779079,Dd,143.88.10.12,123,143.88.0.37,123,False,False,0,96.0,152,2,udp,96.0,152,2,ntp,none,2,2,1,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,0,0,0,1,0,0
57438,SF,0.000904083,Dd,143.88.0.2,65245,143.88.0.1,53,False,False,0,43.0,71,1,udp,43.0,71,1,dns,none,2,2,3,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57439,SF,0.004004002,Dd,143.88.5.10,32876,143.88.5.1,53,False,False,0,163.0,247,3,udp,163.0,247,3,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57440,S0,8.049442052841187,D,143.88.14.13,49586,143.88.255.10,53,False,False,0,430.0,710,10,udp,0.0,0,0,dns,none,2,2,3,1,4,1,1,1,1,1,1,1,2,4,1,0,0,0,0,0,1,0,0,0,0,0
57441,SF,0.000646114,Dd,143.88.0.18,50764,143.88.0.17,53,False,False,0,47.0,75,1,udp,47.0,75,1,dns,none,2,2,3,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57442,SF,0.001032114,Dd,143.88.0.18,35073,143.88.0.17,53,False,False,0,47.0,75,1,udp,47.0,75,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57443,S0,0.000347853,D,143.88.4.10,40678,143.88.255.10,53,False,False,0,94.0,150,2,udp,0.0,0,0,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,4,1,0,0,0,0,0,1,0,0,0,0,0
57444,SF,0.004557848,Dd,143.88.5.10,44239,143.88.5.1,53,False,False,0,118.0,202,3,udp,118.0,202,3,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57445,SF,0.001036882,Dd,143.88.0.18,3178,143.88.0.17,53,False,False,0,47.0,75,1,udp,47.0,75,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57446,SF,0.000916004,Dd,143.88.0.2,53118,143.88.0.1,53,False,False,0,43.0,71,1,udp,43.0,71,1,dns,none,2,2,3,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57447,SF,0.000540972,Dd,143.88.0.18,59080,143.88.0.17,53,False,False,0,58.0,86,1,udp,58.0,86,1,dns,none,2,2,3,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57448,SF,0.003863096,Dd,143.88.5.10,36454,143.88.5.1,53,False,False,0,118.0,202,3,udp,118.0,202,3,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57449,S0,5.003447056,D,143.88.14.14,44400,143.88.255.10,53,False,False,0,128.0,240,4,udp,0.0,0,0,dns,none,2,2,2,1,3,1,1,1,1,1,1,1,2,4,1,0,0,0,0,0,1,0,0,0,0,0
57450,S0,0.000290871,D,143.88.15.11,44190,143.88.255.10,53,False,False,0,96.0,152,2,udp,0.0,0,0,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,4,1,0,0,0,0,0,1,0,0,0,0,0
57451,SF,0.004637003,Dd,143.88.5.10,53054,143.88.5.1,53,False,False,0,163.0,247,3,udp,163.0,247,3,dns,none,2,2,3,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57452,S0,0.00040102,S,143.88.11.11,58558,143.88.255.10,53,False,False,0,0.0,120,2,tcp,0.0,0,0,unknown,none,2,2,3,1,1,1,1,1,1,1,1,1,1,4,6,0,0,0,0,0,0,0,0,0,0,1
57453,S0,8.049341201782227,D,143.88.7.13,58017,143.88.255.10,53,False,False,0,430.0,710,10,udp,0.0,0,0,dns,none,2,2,3,1,4,1,1,1,1,1,1,1,2,4,1,0,0,0,0,0,1,0,0,0,0,0
57454,SF,0.001327991,Dd,143.88.0.18,33359,143.88.0.17,53,False,False,0,43.0,71,1,udp,43.0,71,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57455,SF,0.00096488,Dd,143.88.0.18,58693,143.88.0.17,53,False,False,0,58.0,86,1,udp,58.0,86,1,dns,none,2,2,3,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57456,SF,0.00112009,Dd,143.88.0.18,6993,143.88.0.17,53,False,False,0,32.0,60,1,udp,32.0,60,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57457,SF,0.000557899,Dd,143.88.0.2,23522,143.88.0.1,53,False,False,0,58.0,86,1,udp,58.0,86,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57458,SF,0.001170874,Dd,143.88.0.2,57932,143.88.0.1,53,False,False,0,58.0,86,1,udp,58.0,86,1,dns,none,2,2,3,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57459,SF,0.000540972,Dd,143.88.0.18,41758,143.88.0.17,53,False,False,0,58.0,86,1,udp,58.0,86,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57460,SF,0.000579834,Dd,143.88.0.2,28272,143.88.0.1,53,False,False,0,58.0,86,1,udp,58.0,86,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57461,SF,0.001151085,Dd,143.88.0.18,44089,143.88.0.17,53,False,False,0,32.0,60,1,udp,32.0,60,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57462,SF,0.000475883,Dd,143.88.0.2,18905,143.88.0.1,53,False,False,0,47.0,75,1,udp,47.0,75,1,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
57463,SF,0.002160072,Dd,143.88.1.22,46269,143.88.1.1,53,False,False,0,163.0,247,3,udp,163.0,247,3,dns,none,2,2,2,1,1,1,1,1,1,1,1,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0
