community_id,conn_state,duration,history,src_ip_zeek,src_port_zeek,dest_ip_zeek,dest_port_zeek,local_orig,local_resp,missed_bytes,orig_bytes,orig_ip_bytes,orig_pkts,proto,resp_bytes,resp_ip_bytes,resp_pkts,service,ts,uid,datetime,label_tactic,label_technique,label_binary,label_cve
1:9z42JUSvvfYtvYCwifckNNYHsVc=,SF,3.1533350944519043,ShADTdttFaf,143.88.7.11,39711,143.88.8.13,4848,False,False,0,1058.0,6552,44,tcp,16681.0,70292,68,ssl,1710709419.154593,CZROxK3V5iXs949Sv3,2024-03-17T21:03:39.154Z,Credential Access,T1110,True,none
1:kFPLBPFNT0ZOh2rTOWWvNt8LQbs=,SF,3.159838914871216,ShADTdttFaf,143.88.3.11,44577,143.88.4.13,4848,False,False,0,1043.0,6492,44,tcp,16681.0,70292,68,ssl,1710698814.697761,CTgoff4leJn21Zvpz5,2024-03-17T18:06:54.697Z,Credential Access,T1110,True,none
1:dq2ke6r/hVp1L9lPuwNnyWHjk6Y=,SF,3.1750121116638184,ShADTdttFaf,143.88.13.12,44779,143.88.14.12,4848,False,False,0,1059.0,6972,52,tcp,16681.0,70292,68,ssl,1710819759.751199,Cu0UmxoFEjhIuaj02,2024-03-19T03:42:39.751Z,Credential Access,T1110,True,none
1:IjwYvW+k3slbfM2Gl3EcYYyUn2c=,SF,3.193722009658813,ShADTdttFaf,143.88.7.11,36085,143.88.8.13,4848,False,False,0,1043.0,6492,44,tcp,16681.0,70292,68,ssl,1710925217.420848,CLQrzd4wUz0ayJfEN8,2024-03-20T09:00:17.420Z,Credential Access,T1110,True,none
1:4DBfxPFiWn9K/5zRVVRExLbTomE=,SF,3.2003891468048096,ShADTdttFaf,143.88.8.12,39059,143.88.9.10,4848,False,False,0,1041.0,6692,48,tcp,16681.0,70292,68,ssl,1711018766.662844,CXhRIO2HjGtI40AcZc,2024-03-21T10:59:26.662Z,Credential Access,T1110,True,none
1:2Ax2DhVkGGVhI1hFkutLyZjECiI=,SF,3.225630999,ShADTdttFaf,143.88.8.12,46527,143.88.9.10,4848,False,False,0,1007.0,6348,44,tcp,16583.0,69900,68,ssl,1710957276.040933,CmV9tMtzjsuMrn7Ud,2024-03-20T17:54:36.040Z,Credential Access,T1110,True,none
1:pPHrbkiAGCDv/gMy7EvR6rQK1Kc=,SF,3.230499029159546,ShADTdttFaf,143.88.3.11,44271,143.88.4.13,4848,False,False,0,1043.0,6700,48,tcp,16681.0,70292,68,ssl,1710844264.552449,CXvKnm3XgqSG4OkTZ8,2024-03-19T10:31:04.552Z,Credential Access,T1110,True,none
1:MDPBb09l4IreCy4f063JhGJlmqQ=,SF,3.266356945037842,ShADTdttFaf,143.88.13.12,34737,143.88.14.12,4848,False,False,0,1047.0,6508,44,tcp,16681.0,70292,68,ssl,1710649620.964847,C2zWPi3RiS4JJ05t63,2024-03-17T04:27:00.964Z,Credential Access,T1110,True,none
1:6MhwLHsDfMNvCsCiiuheubM0vPs=,SF,3.2694220542907715,ShADTdttFaf,143.88.15.10,33589,143.88.1.19,4848,False,False,0,1055.0,6540,44,tcp,16681.0,70292,68,ssl,1711138704.042803,CqjrzykozxWUnPhb5,2024-03-22T20:18:24.042Z,Credential Access,T1110,True,none
1:qnRgINhnJtRA8s04iu15LnRYxo8=,SF,3.295124053955078,ShADTdttFaf,143.88.9.12,42103,143.88.10.11,4848,False,False,0,1042.0,7320,60,tcp,16681.0,70292,68,ssl,1710759175.602452,CyjO6R2MamU9X7kDHd,2024-03-18T10:52:55.602Z,Credential Access,T1110,True,none
1:Ngee9mPdeUDaJDyfyCr+dtQ7Xwg=,SF,3.31509017944336,ShADTdttFaf,143.88.13.12,36049,143.88.14.12,4848,False,False,0,1059.0,6972,52,tcp,16681.0,70292,68,ssl,1711214278.088734,Cu78bo1nqNHk0xxPg2,2024-03-23T17:17:58.088Z,Credential Access,T1110,True,none
1:J2n7j2NhONmD+GMmEDy2E9+7MsU=,SF,3.336275100708008,ShADTdttFaf,143.88.13.12,40537,143.88.14.12,4848,False,False,0,1059.0,6556,44,tcp,16681.0,70292,68,ssl,1710949283.948421,Ce50Zs4X7q4vZ8XwHk,2024-03-20T15:41:23.948Z,Credential Access,T1110,True,none
1:rg/n/IzjNNVGvDiez1ZlrtvyswU=,SF,3.34752893447876,ShADTdttFaf,143.88.3.11,34473,143.88.4.13,4848,False,False,0,1045.0,6916,52,tcp,16681.0,70292,68,ssl,1711172277.642956,CoM10E4wVw4TgWMfS3,2024-03-23T05:37:57.642Z,Credential Access,T1110,True,none
1:0tyFZFJuaYemmeUSSj05R2mRLNA=,SF,3.368427038192749,ShADTdttFaf,143.88.4.11,37829,143.88.5.12,4848,False,False,0,1055.0,6540,44,tcp,16681.0,70292,68,ssl,1710964417.126369,CdBnK12iJueS8fe9me,2024-03-20T19:53:37.126Z,Credential Access,T1110,True,none
1:Igm2h36K18svr7WfPxVK9oNzzFw=,SF,3.3689990043640137,ShADTdttFaf,143.88.13.12,36315,143.88.14.12,4848,False,False,0,1047.0,6508,44,tcp,16681.0,70292,68,ssl,1710934945.196784,Cntklc2U31soVltpEl,2024-03-20T11:42:25.196Z,Credential Access,T1110,True,none
1:6Qck8ylJdjt6KLX57fDnBMiDU0g=,SF,3.3718299865722656,ShADTdttFaf,143.88.3.11,42003,143.88.4.13,4848,False,False,0,1055.0,6540,44,tcp,16681.0,70292,68,ssl,1711103398.594498,CSkppuKrLxb1bSRl9,2024-03-22T10:29:58.594Z,Credential Access,T1110,True,none
1:F8MX44ioV9Y7+vIM6Pow2NMO/P0=,SF,3.372697114944458,ShADTdttFaf,143.88.3.11,35215,143.88.4.13,4848,False,False,0,1058.0,6552,44,tcp,16681.0,70292,68,ssl,1711144630.441963,ChxcVB362JvdkJ7fB2,2024-03-22T21:57:10.441Z,Credential Access,T1110,True,none
1:FlJz7/9bXKiPL9qcclaF1gr99h4=,SF,3.37708592414856,ShADTdttFaf,143.88.7.11,35817,143.88.8.13,4848,False,False,0,1058.0,6552,44,tcp,16681.0,70292,68,ssl,1710704104.035252,CT2Wup1QROUX9QzJC2,2024-03-17T19:35:04.035Z,Credential Access,T1110,True,none
1:+cGLqKWsyu4fqhPhrtPeWpWMWqo=,SF,3.385162830352783,ShADTdttFaf,143.88.3.11,45531,143.88.4.13,4848,False,False,0,1041.0,6900,52,tcp,16681.0,70292,68,ssl,1710773856.689989,CBEYLn1Cpi4gXfDs8,2024-03-18T14:57:36.689Z,Credential Access,T1110,True,none
1:8CsD+8Dt9enLDIeSCi8dmHdGZU0=,SF,3.4241390228271484,ShADTdttFaf,143.88.14.11,45121,143.88.15.12,4848,False,False,0,1056.0,6544,44,tcp,16681.0,70292,68,ssl,1711032845.115122,CO2EBU1ghYy7j1zcS2,2024-03-21T14:54:05.115Z,Credential Access,T1110,True,none
1:SsFB8fFS+cy+AGNXDkhZHdP7C8g=,SF,3.4915401935577397,ShADTdttFaf,143.88.14.11,41851,143.88.15.12,4848,False,False,0,1042.0,6488,44,tcp,16681.0,70292,68,ssl,1710874013.665408,CEOr722SN8t9rMYbpk,2024-03-19T18:46:53.665Z,Credential Access,T1110,True,none
1:ggTyCHZ8SlqlBeWz9W2W+yBwaNo=,SF,3.492218017578125,ShADTdttFaf,143.88.4.11,33053,143.88.5.12,4848,False,False,0,1058.0,6552,44,tcp,16681.0,70292,68,ssl,1711118366.314984,C8xjvEY6JCaqaHgGl,2024-03-22T14:39:26.314Z,Credential Access,T1110,True,none
1:yNDJf3x58j1VpuHDC+jAiysl3nE=,SF,3.516321182250977,ShADTdttFaf,143.88.14.11,43055,143.88.15.12,4848,False,False,0,1057.0,6756,48,tcp,16681.0,70292,68,ssl,1711032845.024155,CoRFdH287EOpqbjnJj,2024-03-21T14:54:05.024Z,Credential Access,T1110,True,none
1:mYnj/bP6R5GWp6G+FEK+W9k/4Rk=,SF,3.521419048309326,ShADTdttFaf,143.88.15.10,40169,143.88.1.19,4848,False,False,0,1055.0,6748,48,tcp,16681.0,70292,68,ssl,1710689945.632853,CVYeVK2PpxJ9GAf7Yb,2024-03-17T15:39:05.632Z,Credential Access,T1110,True,none
1:yll0XnAOYuamres4BenFl0uAXlU=,SF,3.532912015914917,ShADTdttFaf,143.88.9.12,38027,143.88.10.11,4848,False,False,0,1009.0,6356,44,tcp,16583.0,69900,68,ssl,1711127762.856027,Cj5yI4WrgJx1vxZe,2024-03-22T17:16:02.856Z,Credential Access,T1110,True,none
1:rdaLViS7KW9l0q+1QowjWlzBKQU=,SF,3.534823179244995,ShADTdttFaf,143.88.7.11,46247,143.88.8.13,4848,False,False,0,1048.0,6512,44,tcp,16681.0,70292,68,ssl,1710896921.267526,Cjc0ti436FGhXPSuXd,2024-03-20T01:08:41.267Z,Credential Access,T1110,True,none
1:CHIE6+LEVgTMt6guFkrCHGjgOfA=,SF,3.548069953918457,ShADTdttFaf,143.88.2.17,46643,143.88.3.14,4848,False,False,0,1047.0,6716,48,tcp,16681.0,70292,68,ssl,1711042901.121056,CCwG0UnIETwAxcfrd,2024-03-21T17:41:41.121Z,Credential Access,T1110,True,none
1:4tEUh1zvIbnYPD3A03S++YKc5d0=,SF,3.587500095367432,ShADTdttFaf,143.88.3.11,38327,143.88.4.13,4848,False,False,0,1007.0,7180,60,tcp,16583.0,69900,68,ssl,1710941128.131362,CtgQ3e3fQv5A8QAJv2,2024-03-20T13:25:28.131Z,Credential Access,T1110,True,none
1:7GNubnCDISFbfL+dr2jGeYH2XSE=,SF,3.603879928588867,ShADTdttFaf,143.88.13.12,46267,143.88.14.12,4848,False,False,0,1056.0,6752,48,tcp,16681.0,70292,68,ssl,1710733916.681839,CKlGhO3XZxXnPsU1u8,2024-03-18T03:51:56.681Z,Credential Access,T1110,True,none
1:+hI15oF0u5WX4O3K0lhwng8dJEU=,SF,3.637606143951416,ShADTdttFaf,143.88.14.11,37577,143.88.15.12,4848,False,False,0,1042.0,6488,44,tcp,16681.0,70292,68,ssl,1711205745.302507,C2FsuB2Lo5idNROcs7,2024-03-23T14:55:45.302Z,Credential Access,T1110,True,none
1:2SVrFtRQXpWORnCjcv+LBbsGxLQ=,SF,3.6516318321228023,ShADTdttFaf,143.88.9.12,38235,143.88.10.11,4848,False,False,0,1044.0,6496,44,tcp,16681.0,70292,68,ssl,1711098242.223617,CcvOxG35KxXzB5wobd,2024-03-22T09:04:02.223Z,Credential Access,T1110,True,none
1:NYxGCTgMyVhfnRHuE3K1Z5U+DTc=,SF,3.6890110969543457,ShADTdttFaf,143.88.4.11,45715,143.88.5.12,4848,False,False,0,1055.0,6956,52,tcp,16681.0,70292,68,ssl,1711050103.705904,CYfGPw44GbzbTTYwlb,2024-03-21T19:41:43.705Z,Credential Access,T1110,True,none
1:b01dngVTRidXEsZKDdkympKVbgU=,SF,3.696874856948853,ShADTdttFaf,143.88.3.11,43277,143.88.4.13,4848,False,False,0,1008.0,6352,44,tcp,16583.0,69900,68,ssl,1710789462.602375,C5RpGp4txtT4BFosaj,2024-03-18T19:17:42.602Z,Credential Access,T1110,True,none
1:8GXcEnws6DCnKP/fKhYbU1cwGEE=,SF,3.698752880096436,ShADTdttFaf,143.88.7.11,33903,143.88.8.13,4848,False,False,0,1043.0,6700,48,tcp,16681.0,70292,68,ssl,1710707254.635514,CXpsxtTUYW0YBtbGh,2024-03-17T20:27:34.635Z,Credential Access,T1110,True,none
1:BXElC+x7jH8bTkyn7sMGUgMpJCg=,SF,3.720776081085205,ShADTdttFaf,143.88.15.10,40085,143.88.1.19,4848,False,False,0,1058.0,6760,48,tcp,16681.0,70292,68,ssl,1710785036.34984,CKT8HHjnIwncSZSR1,2024-03-18T18:03:56.349Z,Credential Access,T1110,True,none
1:ek0rV6F0SYgoKm/RB04+Cn97Wkk=,SF,3.729223966598511,ShADTdttFaf,143.88.15.10,43499,143.88.1.19,4848,False,False,0,1044.0,6496,44,tcp,16681.0,70292,68,ssl,1711182552.043811,C9qWmCUWbG4aw6p97,2024-03-23T08:29:12.043Z,Credential Access,T1110,True,none
1:bdL6D0gMg9Sy2MuiVvTbsZ2QsPA=,SF,3.7628679275512695,ShADTdttFaf,143.88.2.17,35211,143.88.3.14,4848,False,False,0,1058.0,6760,48,tcp,16681.0,70292,68,ssl,1711039282.108865,CX0Xc43nP1UVplR7L6,2024-03-21T16:41:22.108Z,Credential Access,T1110,True,none
1:iuN55qdSq9jmWA0rLxVHWTf+2mE=,SF,3.785814046859741,ShADTdttFaf,143.88.3.11,34261,143.88.4.13,4848,False,False,0,1058.0,6968,52,tcp,16681.0,70292,68,ssl,1710704569.99592,CEPsqO3QI1vSOvbne8,2024-03-17T19:42:49.995Z,Credential Access,T1110,True,none
1:wv9A3CPl8b1rq7hSM9MA9qdO4Zs=,SF,3.798449993133545,ShADTdttaTtFf,143.88.7.11,34139,143.88.8.13,4848,False,False,0,955.0,9004,76,tcp,83045.0,346820,280,ssl,1711131692.439886,C8qe9b3GHn8cCEZNC7,2024-03-22T18:21:32.439Z,Credential Access,T1110,True,none
1:Z3D7zeDhxhxSvOQkpk1aVTlCn2w=,SF,3.869148015975952,ShADTdttFaf,143.88.13.12,40351,143.88.14.12,4848,False,False,0,1047.0,6716,48,tcp,16681.0,70292,68,ssl,1711054680.743473,CH1hgS3IEyu4T3ygxb,2024-03-21T20:58:00.743Z,Credential Access,T1110,True,none
1:Iq/ib+lK1bsld5lHxHRTWD9PptE=,SF,3.911767006,ShADTdttFaf,143.88.3.11,33223,143.88.4.13,4848,False,False,0,1008.0,6352,44,tcp,16583.0,69900,68,ssl,1710867979.871974,C9egDK2yyga0gphfs8,2024-03-19T17:06:19.871Z,Credential Access,T1110,True,none
1:nTDyswWSfk9kJUEM4aAVg1JkZVI=,SF,3.936868190765381,ShADTdttFaf,143.88.3.11,40937,143.88.4.13,4848,False,False,0,1010.0,6360,44,tcp,16583.0,69900,68,ssl,1710883337.398141,CfEDaW2mFL1VTvwNib,2024-03-19T21:22:17.398Z,Credential Access,T1110,True,none
1:u+/wbkFCltKyuS/gjgTwvxrxu/Y=,SF,3.947443008422852,ShADTdttFaf,143.88.3.11,35835,143.88.4.13,4848,False,False,0,1058.0,6760,48,tcp,16681.0,70292,68,ssl,1710973189.441659,C0cSSk4qwNA7gQd5l7,2024-03-20T22:19:49.441Z,Credential Access,T1110,True,none
1:hirI+CcfH0FiJxaJUIUJwQKVMVI=,SF,4.067142963409424,ShADTdttFaf,143.88.7.11,45539,143.88.8.13,4848,False,False,0,1046.0,6712,48,tcp,16681.0,70292,68,ssl,1710741855.485467,C860XfA5S8TtBomTg,2024-03-18T06:04:15.485Z,Credential Access,T1110,True,none
1:Iw7k197yfElbHpdWiim3JufmjcM=,SF,4.077273845672607,ShADTdttFaf,143.88.13.12,40719,143.88.14.12,4848,False,False,0,1061.0,6772,48,tcp,16681.0,70292,68,ssl,1711055760.172866,CTzMk51rmaM32HKyE8,2024-03-21T21:16:00.172Z,Credential Access,T1110,True,none
1:9KV0+qMcRH2wyA24JfjG8nbcAiE=,SF,4.092722892761231,ShADTdttFaf,143.88.13.12,44021,143.88.14.12,4848,False,False,0,1047.0,6508,44,tcp,16681.0,70292,68,ssl,1710774082.721338,C7bZ9E1xovNLeK1VH7,2024-03-18T15:01:22.721Z,Credential Access,T1110,True,none
1:4DRR8JAQjJli+J8Y/b5S2IQGzJ8=,SF,4.096644878387451,ShADTdttFaf,143.88.15.10,35665,143.88.1.19,4848,False,False,0,1056.0,7584,64,tcp,16681.0,70292,68,ssl,1711138703.206989,CnsBaL1Kkytoj1IMp5,2024-03-22T20:18:23.206Z,Credential Access,T1110,True,none
1:os6fTYscLB6DZKV1TiU5lk0BumU=,SF,4.128169059753418,ShADTdttatFf,143.88.7.11,33557,143.88.8.13,4848,False,False,0,905.0,7396,72,tcp,82949.0,345556,264,ssl,1710644574.308189,CR5TgfUhK3jeGKQJ8,2024-03-17T03:02:54.308Z,Credential Access,T1110,True,none
1:M2wMWs7TMxzuDQBHqMy1iekUgrs=,SF,4.140820026397705,ShADTdttFaf,143.88.2.17,41083,143.88.3.14,4848,False,False,0,1041.0,6484,44,tcp,16681.0,70292,68,ssl,1711122771.975023,CVu5Iq2Nkr4nIID5G9,2024-03-22T15:52:51.975Z,Credential Access,T1110,True,none
1:Y6qWVD8ZYaBp1/SN2MV77rfr1SE=,SF,4.157184124,ShADTdttFaf,143.88.14.11,36221,143.88.15.12,4848,False,False,0,1047.0,6924,52,tcp,16681.0,70292,68,ssl,1710936328.285879,CDYl4o4K0ps6gAYNJ7,2024-03-20T12:05:28.285Z,Credential Access,T1110,True,none
1:3jQmlakZQvDs0yknZcKDbEk34P4=,SF,4.173743963241577,ShADTdttFaf,143.88.8.12,41061,143.88.9.10,4848,False,False,0,1043.0,6492,44,tcp,16681.0,70292,68,ssl,1711204582.663206,CCc32n2eeWzZDsIOng,2024-03-23T14:36:22.663Z,Credential Access,T1110,True,none
1:LeggNCVJVzecyGv77FcEybipL2E=,SF,4.191307783126831,ShADTdttFaf,143.88.14.11,35825,143.88.15.12,4848,False,False,0,1047.0,6924,52,tcp,16681.0,70292,68,ssl,1711184568.288952,ClxWDD3FbFeF7GlzLc,2024-03-23T09:02:48.288Z,Credential Access,T1110,True,none
1:SwmP3selKuwHAnS3CL2vqmEX7sU=,SF,4.215034008026123,ShADTdttFaf,143.88.13.12,33015,143.88.14.12,4848,False,False,0,1056.0,7168,56,tcp,16681.0,70292,68,ssl,1711156672.689001,CKtd7KEBvFAEKqdpl,2024-03-23T01:17:52.689Z,Credential Access,T1110,True,none
1:06BhpY0LB3EQqh2UQ3QFbPgNFvg=,SF,4.236643075942993,ShADTdttFaf,143.88.15.10,34451,143.88.1.19,4848,False,False,0,1058.0,6552,44,tcp,16681.0,70292,68,ssl,1710848487.788208,C5500w2ioTV3bxfnlb,2024-03-19T11:41:27.788Z,Credential Access,T1110,True,none
1:Ztwmwuj3jMmtgmHlME+tI97W1w8=,SF,4.278081178665161,ShADTdttFaf,143.88.4.11,44165,143.88.5.12,4848,False,False,0,1056.0,6544,44,tcp,16681.0,70292,68,ssl,1710906957.211367,C31Kln4wE3ZY4xCWTi,2024-03-20T03:55:57.211Z,Credential Access,T1110,True,none
1:lTtQiaJ1JI6V4RDRQTeaqo+tQG8=,SF,4.314561128616333,ShADTdttFaf,143.88.7.11,43307,143.88.8.13,4848,False,False,0,1055.0,6956,52,tcp,16681.0,70292,68,ssl,1711233232.785519,CGMWAg31EWKzuLa0ek,2024-03-23T22:33:52.785Z,Credential Access,T1110,True,none
1:rySCFVqok4I/NWVTfcgV0J8uHhM=,SF,4.335383176803589,ShADTdttFaf,143.88.14.11,34315,143.88.15.12,4848,False,False,0,1044.0,6912,52,tcp,16681.0,70292,68,ssl,1711221067.491361,CuxYqB36zmTnmuImOl,2024-03-23T19:11:07.491Z,Credential Access,T1110,True,none
1:FInMsw4akGMudqcaXqJ5ILlUenU=,SF,4.398582935333252,ShADTdttFaf,143.88.13.12,34989,143.88.14.12,4848,False,False,0,1050.0,6520,44,tcp,16681.0,70292,68,ssl,1710925137.437506,C7OrYp1BZka4UzVZ36,2024-03-20T08:58:57.437Z,Credential Access,T1110,True,none
1:wWMiI6pFoSatZsxmZWCm7EbMvgo=,SF,4.447973966598511,ShADTdttFaf,143.88.13.12,46133,143.88.14.12,4848,False,False,0,1006.0,6344,44,tcp,16583.0,69900,68,ssl,1710828145.683834,Ce4ZC63v6fUCoRK95j,2024-03-19T06:02:25.683Z,Credential Access,T1110,True,none
1:qJm0M/W/Y4LO3bA7WTDTjfdn3AQ=,SF,4.483550786972046,ShADTdttFaf,143.88.4.11,37471,143.88.5.12,4848,False,False,0,1005.0,6340,44,tcp,16583.0,69900,68,ssl,1710736400.888384,Ch2GuJ2xdqcsi1IPte,2024-03-18T04:33:20.888Z,Credential Access,T1110,True,none
1:7ihQZHNYoi6stlohgY5E2bMACFI=,SF,4.519633054733276,ShADTdttFaf,143.88.3.11,45243,143.88.4.13,4848,False,False,0,1048.0,6720,48,tcp,16681.0,70292,68,ssl,1710678776.435108,C29Zfg3Gn5hEgEhMNk,2024-03-17T12:32:56.435Z,Credential Access,T1110,True,none
1:W+YHNsLOXeLihnsT8mj4mGvMOio=,SF,4.708105087280273,ShADTdttFaf,143.88.15.10,40875,143.88.1.19,4848,False,False,0,1007.0,6556,48,tcp,16583.0,69900,68,ssl,1710655130.01469,CRuYQf2O68uzFDVQBg,2024-03-17T05:58:50.014Z,Credential Access,T1110,True,none
1:ch0/cw5WBvT+HJmsignbnbI6SaM=,SF,4.7428529262542725,ShADTdttFaf,143.88.13.12,41171,143.88.14.12,4848,False,False,0,1045.0,6500,44,tcp,16681.0,70292,68,ssl,1710646685.088673,CAOl0csyhDjWBG7qi,2024-03-17T03:38:05.088Z,Credential Access,T1110,True,none
1:HlKfXRYGTIt4Cl5O/bqdiRzRVLg=,SF,4.747123956680298,ShADTdttFaf,143.88.15.10,39361,143.88.1.19,4848,False,False,0,1041.0,6900,52,tcp,16681.0,70292,68,ssl,1710643826.090925,CkMukx1jNOJ8SIioK4,2024-03-17T02:50:26.090Z,Credential Access,T1110,True,none
1:8k1qf3MrlMAvU1YeIqMmP4SUQmQ=,SF,4.835345983505249,ShADTdttTaFf,143.88.1.18,42361,143.88.2.20,4848,False,False,0,1060.0,8804,56,tcp,16681.0,70548,72,ssl,1711107922.190699,Cn4wAp28XNa4TpKLi9,2024-03-22T11:45:22.190Z,Credential Access,T1110,True,none
1:qy7yLTl42pY6DpFkZl0J6ZBTWlo=,SF,4.883069038391113,ShADTdttFaf,143.88.7.11,43959,143.88.8.13,4848,False,False,0,1005.0,6340,44,tcp,16583.0,69900,68,ssl,1711025634.727457,CXCQIjYg0QtTMmt75,2024-03-21T12:53:54.727Z,Credential Access,T1110,True,none
1:G3n5KyRVouPyEem498dvTHJJJ2U=,SF,4.944988965988159,ShADTdttFaf,143.88.13.12,37653,143.88.14.12,4848,False,False,0,1045.0,6500,44,tcp,16681.0,70292,68,ssl,1711175954.825756,CU17KO1g6pWfHUB4R3,2024-03-23T06:39:14.825Z,Credential Access,T1110,True,none
1:0C4ajzQ5GxY+urulJqn0TwdLccQ=,SF,4.972053050994873,ShADTdttFaf,143.88.7.11,33373,143.88.8.13,4848,False,False,0,1008.0,6976,56,tcp,16583.0,69900,68,ssl,1711106016.40377,C2Worp4uYYgtDTaZRe,2024-03-22T11:13:36.403Z,Credential Access,T1110,True,none
1:P6Fhat0q91cixu2IiKZQO/MDdNw=,SF,5.040596008300781,ShADTdttFaf,143.88.13.12,46153,143.88.14.12,4848,False,False,0,1050.0,6520,44,tcp,16681.0,70292,68,ssl,1711146374.505671,CdADrG3xMJj0IWQ1Rf,2024-03-22T22:26:14.505Z,Credential Access,T1110,True,none
1:nNz6HdfSDi4wG3SygLYPsWvDWKI=,SF,5.0553858280181885,ShADTdttFaf,143.88.7.11,43789,143.88.8.13,4848,False,False,0,1043.0,6492,44,tcp,16681.0,70292,68,ssl,1710801128.878637,CoJ7z24DViTDVfgvbl,2024-03-18T22:32:08.878Z,Credential Access,T1110,True,none
1:S9VJaYpqGTZrYm8wFFpSUDkNI20=,SF,5.125746965408325,ShADTdttFaf,143.88.13.12,43573,143.88.14.12,4848,False,False,0,1009.0,6356,44,tcp,16583.0,69900,68,ssl,1710713168.629676,CLU6yY3ElJHHvkozW7,2024-03-17T22:06:08.629Z,Credential Access,T1110,True,none
1:VqXRWx5zNUr6C5yyRm9GM45KkmU=,SF,5.168095827102661,ShADTdttTatFf,143.88.14.11,39559,143.88.15.12,4848,False,False,0,903.0,9420,92,tcp,82948.0,346016,272,ssl,1711193900.588483,Cnepqu2ePsYab1zlF8,2024-03-23T11:38:20.588Z,Credential Access,T1110,True,none
1:FMg8XZIuGJS0aWh/4SuTkOz9CZY=,SF,5.3245158195495605,ShADTdttFaf,143.88.7.11,35547,143.88.8.13,4848,False,False,0,1008.0,6352,44,tcp,16583.0,69900,68,ssl,1711003683.73288,CDpWi03FXsC3WPtJeg,2024-03-21T06:48:03.732Z,Credential Access,T1110,True,none
1:ZijxKSU+fT4qaGmO3s9k3Df5grA=,SF,5.454051971435547,ShADTdttFaf,143.88.14.11,37509,143.88.15.12,4848,False,False,0,1061.0,6564,44,tcp,16681.0,70292,68,ssl,1711180220.438239,CNcggN1sFb14iOZPHg,2024-03-23T07:50:20.438Z,Credential Access,T1110,True,none
1:HjJIE6ytuzzuJbk4WoazoqIeTs0=,SF,5.691422939300537,ShADTdttFaf,143.88.4.11,34517,143.88.5.12,4848,False,False,0,1049.0,6516,44,tcp,16681.0,70292,68,ssl,1711142157.89046,C7YlQ11VgAF2NJQ45c,2024-03-22T21:15:57.890Z,Credential Access,T1110,True,none
1:lirNCkweRN+yBlcF/4rp0hceWj4=,SF,5.711897134780884,ShADTdttFaf,143.88.14.11,38039,143.88.15.12,4848,False,False,0,1056.0,6752,48,tcp,16681.0,70292,68,ssl,1710820249.004865,CFLeNC10sEuVBzvtHh,2024-03-19T03:50:49.004Z,Credential Access,T1110,True,none
1:xlyoNkuzYunwQqvTGwtMFMC7YiE=,SF,5.727953910827637,ShADTdttFaf,143.88.7.11,37435,143.88.8.13,4848,False,False,0,1005.0,6964,56,tcp,16583.0,69900,68,ssl,1710824204.214807,Ckz2Mz2b1VubnQh3k3,2024-03-19T04:56:44.214Z,Credential Access,T1110,True,none
1:cESgAo4TOUmEqw+PH0K9XQcD7w0=,SF,5.788206100463867,ShADTdttFaf,143.88.4.11,35489,143.88.5.12,4848,False,False,0,1046.0,6504,44,tcp,16681.0,70292,68,ssl,1710858020.152196,CDvpXv2Atc9Y1OKfF2,2024-03-19T14:20:20.152Z,Credential Access,T1110,True,none
1:RDbtZSgMs6qxIX6YMzeYcvCNscI=,SF,5.792614936828613,ShADTdttFagf,143.88.13.12,34647,143.88.14.12,4848,False,False,1,1009.0,6564,48,tcp,16583.0,69900,68,ssl,1710712812.50865,CWjCMa4DQJh0QMiX4b,2024-03-17T22:00:12.508Z,Credential Access,T1110,True,none
1:lceNKt2VEo0pOpcRDiadZOTuvSU=,SF,5.832933187484741,ShADTdttFaf,143.88.13.12,43797,143.88.14.12,4848,False,False,0,1059.0,6556,44,tcp,16681.0,70292,68,ssl,1711184350.0296,CZE0ZI3e0vSjoIaS4a,2024-03-23T08:59:10.029Z,Credential Access,T1110,True,none
1:FYLDywGtEuZCTHf99D64W7Wtgt4=,SF,6.072768926620483,ShADTdttFaf,143.88.4.11,33495,143.88.5.12,4848,False,False,0,1043.0,6492,44,tcp,16681.0,70292,68,ssl,1710843852.083856,C5o6w73qQnvrNsLBX5,2024-03-19T10:24:12.083Z,Credential Access,T1110,True,none
1:w18ZafG46PXScc4wzScIBnjjgJU=,SF,6.136410952,ShADTdttFaf,143.88.4.11,44207,143.88.5.12,4848,False,False,0,1010.0,6360,44,tcp,16583.0,69900,68,ssl,1711097717.682259,C3tG6fqMRdAvTEkw8,2024-03-22T08:55:17.682Z,Credential Access,T1110,True,none
1:jMVjcaD6ozfmDkTPaqlc2tX4y7c=,SF,6.166079044342041,ShADTdttFaf,143.88.14.11,33429,143.88.15.12,4848,False,False,0,1059.0,6556,44,tcp,16681.0,70292,68,ssl,1711180219.730908,CkDHMP1qcc7acKVrEe,2024-03-23T07:50:19.730Z,Credential Access,T1110,True,none
1:0smaL3ecrmC47ZpbVncc34MgTzw=,SF,6.196863174438477,ShADTdttFaf,143.88.14.11,34215,143.88.15.12,4848,False,False,0,1047.0,6508,44,tcp,16681.0,70292,68,ssl,1711145230.849536,Ctzydw1PG2glZduN8i,2024-03-22T22:07:10.849Z,Credential Access,T1110,True,none
