community_id,conn_state,duration,history,src_ip_zeek,src_port_zeek,dest_ip_zeek,dest_port_zeek,local_orig,local_resp,missed_bytes,orig_bytes,orig_ip_bytes,orig_pkts,proto,resp_bytes,resp_ip_bytes,resp_pkts,service,ts,uid,datetime,label_tactic
1:PePffuIGZbXk78hzbblFswLvYPc=,SF,4.820823669433594E-4,Dd,143.88.7.11,55804,143.88.255.10,53,FALSE,FALSE,0,87,171,3,udp,222,306,3,dns,1.662235660885917E9,CdWJFg1Wtd8Cw4nGj1,2022-09-03T20:07:40.885Z,Reconnaissance
1:vgXKdwU80zUJ7DEA/MkGxyn8J7Y=,SF,0.001515865,Dd,143.88.7.11,48547,143.88.255.10,53,FALSE,FALSE,0,96,180,3,udp,231,315,3,dns,1.66222817875114E9,CNfGNh36LrzSrvfrqd,2022-09-03T18:02:58.751Z,Reconnaissance
1:w8jKKYOfHY2yfTm1iZTvFcoBuB4=,SF,4.291534423828125E-4,Dd,143.88.7.11,35472,143.88.255.10,53,FALSE,FALSE,0,117,201,3,udp,252,336,3,dns,1.662230339847946E9,CdIbI84fM7YTyxTMP3,2022-09-03T18:38:59.847Z,Reconnaissance
1:NDWjwyzYRi+qQbwxNF3yhqUMiV8=,SF,4.169940948486328E-4,Dd,143.88.7.11,42658,143.88.255.10,53,FALSE,FALSE,0,123,207,3,udp,258,342,3,dns,1.662241012491966E9,CCPw6H15sNsy4GDwx6,2022-09-03T21:36:52.491Z,Reconnaissance
1:f8mLFkcNp5XbL7Q4mT73fOHR4uI=,SF,1.2663581371307373,Dd,143.88.7.11,48185,143.88.255.10,53,FALSE,FALSE,0,213,381,6,udp,396,564,6,dns,1.662235660160899E9,Ck96QSS3uspxmpPWc,2022-09-03T20:07:40.160Z,Reconnaissance
1:s97zW2I49hRPq8v1uf0I3rPB5bw=,SF,4.76837158203125E-4,Dd,143.88.7.11,41306,143.88.255.10,53,FALSE,FALSE,0,105,189,3,udp,240,324,3,dns,1.662241012398981E9,CYGqRC2NblQ9MVbTfj,2022-09-03T21:36:52.398Z,Reconnaissance
1:V6WGzfquSwpey/mgfyNII4Ig1v4=,SF,5.509853363037109E-4,Dd,143.88.7.11,33181,143.88.255.10,53,FALSE,FALSE,0,90,174,3,udp,225,309,3,dns,1.662235090448315E9,COkJWj1t5w88YSrbkk,2022-09-03T19:58:10.448Z,Reconnaissance
1:X4QKo9Tipq1eqx1FJXJ8b2rZyNE=,SF,0.002032042,Dd,143.88.7.11,56997,143.88.255.10,53,FALSE,FALSE,0,660,996,12,udp,660,996,12,dns,1.662085389074599E9,CNHkVB1iC51rK42HXg,2022-09-02T02:23:09.074Z,Reconnaissance
1:cgpr6C4GP9g814zg9ISgOgxn4Ks=,SF,5.419254302978516E-4,Dd,143.88.10.11,44734,143.88.255.10,53,FALSE,FALSE,0,108,192,3,udp,243,327,3,dns,1.661968199531197E9,CHlFls4Gp3cDhRzGg1,2022-08-31T17:49:59.531Z,Reconnaissance
1:g062Iarykhc1bgKTuKD/ZQa/MAk=,SF,0.001549959,Dd,143.88.7.11,55004,143.88.255.10,53,FALSE,FALSE,0,348,516,6,udp,660,828,6,dns,1.662100431325352E9,CB0Qyu1McMCS6ylyB7,2022-09-02T06:33:51.325Z,Reconnaissance
1:VAK/Tk3O+lxWp4cFeRb9jVQUuek=,S0,8.106231689453125E-6,D,143.88.10.11,47114,143.88.255.10,53,FALSE,FALSE,0,136,192,2,udp,0,0,0,dns,1.661938194725443E9,CxmefaiJ5XKeGCvv5,2022-08-31T09:29:54.725Z,Reconnaissance
1:HLQmtkEkO976wQhb51PXYcpw0es=,SF,4.1103363037109375E-4,Dd,143.88.10.11,56742,143.88.255.10,53,FALSE,FALSE,0,87,171,3,udp,222,306,3,dns,1.661999986658553E9,CK8nscfo8VcEg6XIf,2022-09-01T02:39:46.658Z,Reconnaissance
1:CSsT+D0ZYqf9ii7KZ4ceyF+AOI0=,SF,4.53948974609375E-4,Dd,143.88.7.11,60283,143.88.255.10,53,FALSE,FALSE,0,105,189,3,udp,240,324,3,dns,1.662068626520819E9,CI6nVlzH6JTqDLitl,2022-09-01T21:43:46.520Z,Reconnaissance
1:wD9lxHNwA1GSlkiGlueXBlOco0o=,SF,9.729862213134766E-4,Dd,143.88.7.11,58605,143.88.255.10,53,FALSE,FALSE,0,87,171,3,udp,135,219,3,dns,1.662065288363017E9,C5i90PR7PDZeL6qe3,2022-09-01T20:48:08.363Z,Reconnaissance
1:LJ4SUMduDxYfYOeavZzBYYvJEZ8=,SF,0.001390934,Dd,143.88.7.11,54262,143.88.255.10,53,FALSE,FALSE,0,96,180,3,udp,231,315,3,dns,1.662069553255186E9,CDZOt12ASyQU68vn13,2022-09-01T21:59:13.255Z,Reconnaissance
1:3J/7XisOUuWn5HI7gTeyV/sQuzw=,SF,4.849433898925781E-4,Dd,143.88.7.11,53059,143.88.255.10,53,FALSE,FALSE,0,117,201,3,udp,252,336,3,dns,1.66223509127659E9,C6waCa4SnvZnlVnBT2,2022-09-03T19:58:11.276Z,Reconnaissance
1:YqaLHDSx2X0X+0w9wvR2CfXh9RQ=,SF,5.140304565429688E-4,Dd,143.88.7.11,44244,143.88.255.10,53,FALSE,FALSE,0,96,180,3,udp,231,315,3,dns,1.662235090224649E9,C48KEKdXyeUUtvKD7,2022-09-03T19:58:10.224Z,Reconnaissance
1:9p8GSR4hgdV3MiHbhvucNd1VBVU=,SF,4.889965057373047E-4,Dd,143.88.7.11,53112,143.88.255.10,53,FALSE,FALSE,0,111,195,3,udp,246,330,3,dns,1.66223033983363E9,Cia2qO2nIDHeFaHKz5,2022-09-03T18:38:59.833Z,Reconnaissance
1:0K0JV+jdCyIYWZMIjde2sZBAS2k=,SF,0.004189968,Dd,143.88.7.11,44348,143.88.255.10,53,FALSE,FALSE,0,516,852,12,udp,516,852,12,dns,1.662089616268621E9,CFluWc1Zd6ItZ98GJ1,2022-09-02T03:33:36.268Z,Reconnaissance
1:4BSr+KLjqQL9TUDrUKeZ5P/DY2Y=,SF,0.002370119,Dd,143.88.10.11,56956,143.88.255.10,53,FALSE,FALSE,0,816,1152,12,udp,816,1152,12,dns,1.661993251831739E9,CqqDI64ytOTFnxvI6k,2022-09-01T00:47:31.831Z,Reconnaissance
1:sbN+DcX5Rh6fM0W4bxryg5G08z0=,SF,5.578994750976562E-4,Dd,143.88.7.11,34698,143.88.255.10,53,FALSE,FALSE,0,408,576,6,udp,720,888,6,dns,1.662107229218729E9,CNDsxD4OKVcZXwp8E2,2022-09-02T08:27:09.218Z,Reconnaissance
1:RLFm9utz376a1N+7uq1FDGyltgU=,SF,4.0912628173828125E-4,Dd,143.88.10.11,34366,143.88.255.10,53,FALSE,FALSE,0,96,180,3,udp,231,315,3,dns,1.662003554442164E9,COgynQIqHrV65yQYf,2022-09-01T03:39:14.442Z,Reconnaissance
1:WjkKJiYNHU2EbFc0f1RP02iyPNs=,SF,4.589557647705078E-4,Dd,143.88.10.11,34573,143.88.255.10,53,FALSE,FALSE,0,114,198,3,udp,249,333,3,dns,1.662003555078111E9,CFecPB1w5lMWGHTJca,2022-09-01T03:39:15.078Z,Reconnaissance
1:rCjTLIqfHDXei4WYfPUEnNh/Kag=,SF,4.4798851013183594E-4,Dd,143.88.10.11,39553,143.88.255.10,53,FALSE,FALSE,0,87,171,3,udp,222,306,3,dns,1.662003554802319E9,CnNy4N2Z1Id3cF4gM1,2022-09-01T03:39:14.802Z,Reconnaissance
1:JtQ9CmSNYFd187tZyLeIIzQJL8E=,SF,3.581047058105469E-4,Dd,143.88.7.11,56916,143.88.255.10,53,FALSE,FALSE,0,99,183,3,udp,234,318,3,dns,1.662235660549804E9,C8b36p2kxLJGkImJ8c,2022-09-03T20:07:40.549Z,Reconnaissance
1:av+GD26eiTX8EdX1DY5DoqA4l6s=,SF,5.669593811035156E-4,Dd,143.88.7.11,45908,143.88.255.10,53,FALSE,FALSE,0,87,171,3,udp,222,306,3,dns,1.662241012219093E9,CnCHahEf5tfNZqTI9,2022-09-03T21:36:52.219Z,Reconnaissance
1:vFp/Zynj1/Y6dIyw7Ug22fNNl9U=,SF,6.070137023925781E-4,Dd,143.88.7.11,60318,143.88.255.10,53,FALSE,FALSE,0,408,576,6,udp,720,888,6,dns,1.662236828321736E9,CowH0z4OPJ5MLRe6Z9,2022-09-03T20:27:08.321Z,Reconnaissance
1:2u+535gdvYvcyJCIxSQ7fUdfapE=,SF,0.001266956,Dd,143.88.7.11,49055,143.88.255.10,53,FALSE,FALSE,0,96,180,3,udp,231,315,3,dns,1.662229218814244E9,CQlt5210UgdOnBFsul,2022-09-03T18:20:18.814Z,Reconnaissance
1:d9kDWdtqgAbcOplzWd9aQB0QBLw=,SF,4.8613548278808594E-4,Dd,143.88.7.11,47653,143.88.255.10,53,FALSE,FALSE,0,138,222,3,udp,273,357,3,dns,1.662230339961449E9,CPimyr2Ck6N5savBOh,2022-09-03T18:38:59.961Z,Reconnaissance
1:eygAx2QqRNyoyzAH8V29u05gyF4=,SF,8.449554443359375E-4,Dd,143.88.7.11,54703,143.88.255.10,53,FALSE,FALSE,0,102,186,3,udp,237,321,3,dns,1.662065289017462E9,CUTmkU3qdu20ztWQIg,2022-09-01T20:48:09.017Z,Reconnaissance
1:g4T22YLb/NiYk/UJGMy+CLXFVa4=,SF,4.811286926269531E-4,Dd,143.88.10.11,50496,143.88.255.10,53,FALSE,FALSE,0,102,186,3,udp,237,321,3,dns,1.662003555328333E9,C5d4ki4MOBO5QCuAP8,2022-09-01T03:39:15.328Z,Reconnaissance
1:h2Wuug5N5yrusFqdOINnfUc1+ww=,SF,4.7087669372558594E-4,Dd,143.88.10.11,39276,143.88.255.10,53,FALSE,FALSE,0,132,216,3,udp,267,351,3,dns,1.662003555072256E9,CdIa9f2GtTyzGWF5Il,2022-09-01T03:39:15.072Z,Reconnaissance
1:/DJNm3kGyrUh+JF6TwkWAOByAQI=,SF,5.490779876708984E-4,Dd,143.88.7.11,52556,143.88.255.10,53,FALSE,FALSE,0,90,174,3,udp,225,309,3,dns,1.662241013475246E9,ChXKQB3E4XYWEyXtw,2022-09-03T21:36:53.475Z,Reconnaissance
1:dpmRKoQDApd8bT6EKTlEZKoD3m8=,SF,6.668567657470703E-4,Dd,143.88.7.11,41699,143.88.255.10,53,FALSE,FALSE,0,129,213,3,udp,264,348,3,dns,1.662235660630685E9,ClckcL1H7fvx2rpUEk,2022-09-03T20:07:40.630Z,Reconnaissance
1:hyNEzWgE5dD5ePlxQEEHb3Oi1UY=,SF,0.001603842,Dd,143.88.7.11,34022,143.88.255.10,53,FALSE,FALSE,0,636,972,12,udp,636,972,12,dns,1.662236828279313E9,Cm13E81oShN6jPrLgj,2022-09-03T20:27:08.279Z,Reconnaissance
1:qhF4scCWRoAWEs5DqDyjBEWj3X0=,SF,5.309581756591797E-4,Dd,143.88.7.11,55962,143.88.255.10,53,FALSE,FALSE,0,96,180,3,udp,231,315,3,dns,1.662235661518312E9,CQNpVH3c7A7AZFeCk9,2022-09-03T20:07:41.518Z,Reconnaissance
1:BouIAPBaT5+EiTs154oS8sOp7PE=,SF,5.171298980712891E-4,Dd,143.88.7.11,39849,143.88.255.10,53,FALSE,FALSE,0,408,576,6,udp,720,888,6,dns,1.66206402939321E9,CCmpvZCQklf8nzTt5,2022-09-01T20:27:09.393Z,Reconnaissance
1:JshyW3aFgHk1K7wdpS+s4QG+Muo=,SF,4.31060791015625E-4,Dd,143.88.7.11,55658,143.88.255.10,53,FALSE,FALSE,0,87,171,3,udp,222,306,3,dns,1.662235660221317E9,CRWhcjhFEHpfrDzog,2022-09-03T20:07:40.221Z,Reconnaissance
1:arimG6rRip3diQU6NQMRYwgW66Q=,SF,5.288124084472656E-4,Dd,143.88.7.11,42699,143.88.255.10,53,FALSE,FALSE,0,123,207,3,udp,258,342,3,dns,1.662235661233632E9,Cipjix19Sn7Pp3Wp07,2022-09-03T20:07:41.233Z,Reconnaissance
1:uQC4VaNk14twfrxrB+It1Rxfonw=,SF,4.3201446533203125E-4,Dd,143.88.7.11,47837,143.88.255.10,53,FALSE,FALSE,0,87,171,3,udp,222,306,3,dns,1.662235661709975E9,Cx4aKq1ZS3lon90cX5,2022-09-03T20:07:41.709Z,Reconnaissance
1:Pka3qFD1dOilgh9sxxyM5j+Ja04=,SF,4.851818084716797E-4,Dd,143.88.7.11,46242,143.88.255.10,53,FALSE,FALSE,0,102,186,3,udp,237,321,3,dns,1.662230339281952E9,CkEP4cYt6u5v3IeY4,2022-09-03T18:38:59.281Z,Reconnaissance
1:s3JDz4nUjzxwvm1/C3ph+7hTVcc=,SF,5.159378051757812E-4,Dd,143.88.7.11,42979,143.88.255.10,53,FALSE,FALSE,0,105,189,3,udp,240,324,3,dns,1.662230338823178E9,CugR4d2N7tEnybxPGj,2022-09-03T18:38:58.823Z,Reconnaissance
1:t4/zplMtB69BdXwnFPmzY4jdX/o=,SF,0.001672029,Dd,143.88.10.11,35206,143.88.255.10,53,FALSE,FALSE,0,540,876,12,udp,540,876,12,dns,1.661993876086351E9,CIsdjT3Ak1TsjxPLrd,2022-09-01T00:57:56.086Z,Reconnaissance
1:XKkbR6H3fOgBq61D9OdZBkeETMQ=,SF,4.5299530029296875E-4,Dd,143.88.10.11,39395,143.88.255.10,53,FALSE,FALSE,0,96,180,3,udp,231,315,3,dns,1.661999986266021E9,Cr59zHXfo5vKdhxmi,2022-09-01T02:39:46.266Z,Reconnaissance
1:hub3SupMfVLMl3gCnHzvmH5pZ0Y=,SF,5.390644073486328E-4,Dd,143.88.10.11,48726,143.88.255.10,53,FALSE,FALSE,0,102,186,3,udp,237,321,3,dns,1.661999985783629E9,CDtevk4qNWZrDKC67d,2022-09-01T02:39:45.783Z,Reconnaissance
1:sPrtxGSdXqesjQNwZb3YNVA11MM=,SF,5.970001220703125E-4,Dd,143.88.10.11,58499,143.88.255.10,53,FALSE,FALSE,0,108,192,3,udp,243,327,3,dns,1.661999986583065E9,CCJh4x4hX7RDp04yu1,2022-09-01T02:39:46.583Z,Reconnaissance
1:YH2IYkrlkfKKWRNUP58QUaVlAGU=,SF,4.200935363769531E-4,Dd,143.88.7.11,38692,143.88.255.10,53,FALSE,FALSE,0,87,171,3,udp,222,306,3,dns,1.662235660283551E9,CfFU4r1bu9ZLb35Cpk,2022-09-03T20:07:40.283Z,Reconnaissance
1:DFzd79UUYs2H+TZBETltTPQ+lh0=,SF,6.399154663085938E-4,Dd,143.88.7.11,35648,143.88.255.10,53,FALSE,FALSE,0,408,576,6,udp,720,888,6,dns,1.662236828487911E9,Ce1WRD22TNYoiCjZid,2022-09-03T20:27:08.487Z,Reconnaissance
1:OO2qwx3Dx4Tbk/NbX/cf794q9pE=,SF,5.109310150146484E-4,Dd,143.88.7.11,42967,143.88.255.10,53,FALSE,FALSE,0,93,177,3,udp,228,312,3,dns,1.66224101335166E9,C7vO4l3cV5cN8RLgOk,2022-09-03T21:36:53.351Z,Reconnaissance
1:YTal5Bi+dve9ULOhffXnY3A+RG8=,SF,0.0015769,Dd,143.88.7.11,36520,143.88.255.10,53,FALSE,FALSE,0,129,213,3,udp,129,213,3,dns,1.662240482122311E9,CCuO5Z89BiO9nfgLj,2022-09-03T21:28:02.122Z,Reconnaissance
1:8YXjI3gzRIJqJALDiiZmutQH5B4=,SF,4.169940948486328E-4,Dd,143.88.10.11,42732,143.88.255.10,53,FALSE,FALSE,0,90,174,3,udp,225,309,3,dns,1.661968199198198E9,C66JPk4m3awbagHQAl,2022-08-31T17:49:59.198Z,Reconnaissance
1:DKDtnAQIOQsuBcvsJd/U8ak5Z+o=,SF,0.001200199,Dd,143.88.7.11,41265,143.88.255.10,53,FALSE,FALSE,0,99,183,3,udp,234,318,3,dns,1.66222949908719E9,Ca0EFp4G3QK0q3F4be,2022-09-03T18:24:59.087Z,Reconnaissance
1:PVxs+YdMgAcT0pWZwoUxNDLYePI=,SF,6.699562072753906E-4,Dd,143.88.10.11,60729,143.88.255.10,53,FALSE,FALSE,0,123,207,3,udp,258,342,3,dns,1.662003555398233E9,Cf3yR11WX7I36U8e95,2022-09-01T03:39:15.398Z,Reconnaissance
1:wqIY1L7NJnr+l2FIFrW4rsVx8mA=,SF,7.698535919189453E-4,Dd,143.88.10.11,38921,143.88.255.10,53,FALSE,FALSE,0,90,174,3,udp,225,309,3,dns,1.662003554876471E9,CRJfeh3G8qfabRITnf,2022-09-01T03:39:14.876Z,Reconnaissance
1:gf/paeQwizB89kD110/suEixXlI=,SF,4.620552062988281E-4,Dd,143.88.7.11,49314,143.88.255.10,53,FALSE,FALSE,0,87,171,3,udp,222,306,3,dns,1.662065288713433E9,CQu8DN2ddNwSb5EvLl,2022-09-01T20:48:08.713Z,Reconnaissance
1:/XRm+qa1JXw2In55TOcMiLzlLZ0=,SF,4.4989585876464844E-4,Dd,143.88.10.11,60621,143.88.255.10,53,FALSE,FALSE,0,102,186,3,udp,237,321,3,dns,1.661999986362755E9,CoyFEm2e8nG4hMlfca,2022-09-01T02:39:46.362Z,Reconnaissance
1:0kymxk4x7PeQA5w51EoS/zaSCbg=,SF,4.6896934509277344E-4,Dd,143.88.10.11,49589,143.88.255.10,53,FALSE,FALSE,0,108,192,3,udp,243,327,3,dns,1.661999985903529E9,CAK7Ek2NAleAQPK4rl,2022-09-01T02:39:45.903Z,Reconnaissance
1:tPf+ekpAt6biOqlhoZXm3NfdA3A=,SF,0.002929926,Dd,143.88.10.11,47942,143.88.255.10,53,FALSE,FALSE,0,660,996,12,udp,660,996,12,dns,1.6619932474705E9,CEzXi52ObjfVjfc9t,2022-09-01T00:47:27.470Z,Reconnaissance
1:+/LPP6fkFxBC1txsS9Ho0+sugBg=,S0,1.1205673217773438E-5,D,143.88.10.11,44531,143.88.255.10,53,FALSE,FALSE,0,136,192,2,udp,0,0,0,dns,1.661959794631559E9,CsmlVN2BFZfJyDVl9j,2022-08-31T15:29:54.631Z,Reconnaissance
1:6QhwOu3+uF4E/ypcr+CDUh7+kws=,SF,4.92095947265625E-4,Dd,143.88.10.11,55316,143.88.255.10,53,FALSE,FALSE,0,84,168,3,udp,219,303,3,dns,1.661968198861919E9,C4L2uPvkaou9d80Sj,2022-08-31T17:49:58.861Z,Reconnaissance
1:nrersn6RZcPhHEqBi0l6lQv+CmI=,SF,0.002055168,Dd,143.88.7.11,33118,143.88.255.10,53,FALSE,FALSE,0,87,171,3,udp,222,306,3,dns,1.662228263656123E9,CqMZ0a43UCQAl8HMVg,2022-09-03T18:04:23.656Z,Reconnaissance
1:5A7Qx55d/0dXSFrY+p45JcKZdI4=,SF,0.001158953,Dd,143.88.7.11,59276,143.88.255.10,53,FALSE,FALSE,0,636,972,12,udp,636,972,12,dns,1.662172028714253E9,C14tp32R20zNKAOdg,2022-09-03T02:27:08.714Z,Reconnaissance
1:+OrZp0m35uNT0DMWCIStuy9j1C4=,SF,3.6907196044921875E-4,Dd,143.88.7.11,54033,143.88.255.10,53,FALSE,FALSE,0,93,177,3,udp,228,312,3,dns,1.662068625240237E9,CmBEXs1tXyQK4GooXc,2022-09-01T21:43:45.240Z,Reconnaissance
1:I1HTxw2c4xX1ITzORH3FVOIvlm0=,SF,0.001230001,Dd,143.88.7.11,45264,143.88.255.10,53,FALSE,FALSE,0,516,852,12,udp,516,852,12,dns,1.662177936738816E9,C3seTy3dyZ2DxN3jLk,2022-09-03T04:05:36.738Z,Reconnaissance
1:+ZjMSZvYpZQ2WcRhq/ypgEh12Ow=,SF,5.080699920654297E-4,Dd,143.88.7.11,34218,143.88.255.10,53,FALSE,FALSE,0,102,186,3,udp,237,321,3,dns,1.662235660810644E9,CCeu152YCLYrzJ7wnd,2022-09-03T20:07:40.810Z,Reconnaissance
1:2RBkyzHTuqK4Z6Uf1xAvnFBiN5o=,SF,4.1985511779785156E-4,Dd,143.88.7.11,40354,143.88.255.10,53,FALSE,FALSE,0,108,192,3,udp,243,327,3,dns,1.662241012485563E9,CDd2q33s6gUgTdf3Z4,2022-09-03T21:36:52.485Z,Reconnaissance
1:RSqP5co55Wi+OLo8CjXCuSkx2ek=,SF,7.01904296875E-4,Dd,143.88.7.11,51636,143.88.255.10,53,FALSE,FALSE,0,360,528,6,udp,672,840,6,dns,1.662237068141896E9,C09IBA12el8YBIsF6d,2022-09-03T20:31:08.141Z,Reconnaissance
1:iyIWAexQ6SoWw51L2fzNGRYae6U=,S0,3.790855407714844E-5,D,143.88.10.11,40660,143.88.255.10,53,FALSE,FALSE,0,106,162,2,udp,0,0,0,dns,1.661959794673763E9,CSZtXx2Xu9xzGUyUl7,2022-08-31T15:29:54.673Z,Reconnaissance
1:udb2FZz3APabMJgkJbAnt0B0RwA=,SF,4.830360412597656E-4,Dd,143.88.7.11,34014,143.88.255.10,53,FALSE,FALSE,0,408,576,6,udp,720,888,6,dns,1.662085629233263E9,C2mNdb3fJoRWQy436f,2022-09-02T02:27:09.233Z,Reconnaissance
1:qhyC4RkRQm2OdpkpRQC7x8JkRZI=,SF,8.077621459960938E-4,Dd,143.88.7.11,48557,143.88.255.10,53,FALSE,FALSE,0,105,189,3,udp,240,324,3,dns,1.662235660406443E9,C51HDr1vr4IMP8Yuv2,2022-09-03T20:07:40.406Z,Reconnaissance
1:NSINCN+2TG5t438m+3XlY/5vwks=,SF,5.099773406982422E-4,Dd,143.88.10.11,50464,143.88.255.10,53,FALSE,FALSE,0,105,189,3,udp,240,324,3,dns,1.662003554569151E9,CvelDPRVjGr9nlS4d,2022-09-01T03:39:14.569Z,Reconnaissance
1:QxTopgX/9slpulTtkb5LFGis+UY=,SF,4.611015319824219E-4,Dd,143.88.10.11,37053,143.88.255.10,53,FALSE,FALSE,0,84,168,3,udp,219,303,3,dns,1.662003554703863E9,CJbfg73wU2x3aO3Et9,2022-09-01T03:39:14.703Z,Reconnaissance
1:NUJ9qyQVFThOOw4VHUSVNkwQ2wI=,SF,5.350112915039062E-4,Dd,143.88.7.11,47702,143.88.255.10,53,FALSE,FALSE,0,87,171,3,udp,222,306,3,dns,1.662068626602952E9,C5mIxq1W9p6cpz2noi,2022-09-01T21:43:46.602Z,Reconnaissance
1:LHGVlldguPtONOxDByK9iSZwBEQ=,SF,3.9196014404296875E-4,Dd,143.88.7.11,39975,143.88.255.10,53,FALSE,FALSE,0,87,171,3,udp,222,306,3,dns,1.662235660610467E9,CfAsvFqN8MRSn5gx4,2022-09-03T20:07:40.610Z,Reconnaissance
1:5ddDPIhBJv9kh2sbdg9xdnZqakE=,SF,7.901191711425781E-4,Dd,143.88.7.11,53077,143.88.255.10,53,FALSE,FALSE,0,99,183,3,udp,234,318,3,dns,1.662230338991433E9,CZ6B8X1ycyjCMBPlU6,2022-09-03T18:38:58.991Z,Reconnaissance
1:q5A7V588xjhnGZAqaRd0I1HusrQ=,SF,6.570816040039062E-4,Dd,143.88.7.11,51718,143.88.255.10,53,FALSE,FALSE,0,348,516,6,udp,660,828,6,dns,1.662179736750058E9,Couyl41hJp7FeFofwd,2022-09-03T04:35:36.750Z,Reconnaissance
1:7F/QwGj1F0uHYsd4MKDP6WQwgkg=,S0,6.9141387939453125E-6,D,143.88.10.11,46370,143.88.255.10,53,FALSE,FALSE,0,116,172,2,udp,0,0,0,dns,1.661941257731228E9,CGakUhtUPGkTbFKac,2022-08-31T10:20:57.731Z,Reconnaissance
1:VeAlWcjSuHATXDHhNvnAMjb58vQ=,SF,6.251335144042969E-4,Dd,143.88.7.11,50120,143.88.255.10,53,FALSE,FALSE,0,408,576,6,udp,720,888,6,dns,1.662172028604699E9,CXOeze3jjjssXlyIcd,2022-09-03T02:27:08.604Z,Reconnaissance
1:18qNYOKBFFvnFtUpp/JkDyQN4Gk=,SF,0.8009400367736816,Dd,143.88.7.11,39981,143.88.255.10,53,FALSE,FALSE,0,303,555,9,udp,708,960,9,dns,1.662065288963878E9,Cslrwp2AURrsIav7w4,2022-09-01T20:48:08.963Z,Reconnaissance
1:5UzvfljYbU4W5wWkKtq61/u7tGM=,SF,0.001082897,Dd,143.88.7.11,33107,143.88.255.10,53,FALSE,FALSE,0,636,972,12,udp,636,972,12,dns,1.662193628732546E9,CnKPau1qwpLOmQgEO8,2022-09-03T08:27:08.732Z,Reconnaissance
1:z2xuupAoxUaXSt7rZXbX2ykxBEU=,SF,5.490779876708984E-4,Dd,143.88.7.11,47399,143.88.255.10,53,FALSE,FALSE,0,96,180,3,udp,231,315,3,dns,1.662227262011931E9,CwJqEs1qF77T0OFOBl,2022-09-03T17:47:42.011Z,Reconnaissance
1:mpnnkgMvEi6BhiannQKqjeA5J/k=,SF,0.001212835,Dd,143.88.7.11,37175,143.88.255.10,53,FALSE,FALSE,0,99,183,3,udp,234,318,3,dns,1.662239982476021E9,CKYai04VPWKQayDJCe,2022-09-03T21:19:42.476Z,Reconnaissance
1:9neeOEF5eVTqSpjp8yO+Mulpc5A=,SF,6.458759307861328E-4,Dd,143.88.10.11,33960,143.88.255.10,53,FALSE,FALSE,0,141,225,3,udp,276,360,3,dns,1.661999986194925E9,C8nMLR4uwygZP0UR6,2022-09-01T02:39:46.194Z,Reconnaissance
1:6qoKvvdWfNwautz8uKxkBuHlLBk=,SF,4.658699035644531E-4,Dd,143.88.10.11,60636,143.88.255.10,53,FALSE,FALSE,0,87,171,3,udp,222,306,3,dns,1.661999985128571E9,CSmBDz1BWjUBbALSal,2022-09-01T02:39:45.128Z,Reconnaissance
1:1yT697TlzwdLzf3vG9fcjWbuk1M=,SF,0.001046181,Dd,143.88.7.11,57730,143.88.255.10,53,FALSE,FALSE,0,408,576,6,udp,720,888,6,dns,1.662172028643895E9,Ck1Ny44Yb9dZDHoi08,2022-09-03T02:27:08.643Z,Reconnaissance
1:IlfjhXKGn2yvgl/fNOYwus/4Hjs=,SF,4.7087669372558594E-4,Dd,143.88.7.11,46206,143.88.255.10,53,FALSE,FALSE,0,108,192,3,udp,243,327,3,dns,1.662241012614902E9,CYIX9k2E6F1rIrl9A9,2022-09-03T21:36:52.614Z,Reconnaissance
1:c7pGXtVIN6mx6EPyaFhHDLkGniQ=,SF,3.8504600524902344E-4,Dd,143.88.7.11,33177,143.88.255.10,53,FALSE,FALSE,0,87,171,3,udp,222,306,3,dns,1.662241013504082E9,ClYeTI3Zdvw5RTTOzg,2022-09-03T21:36:53.504Z,Reconnaissance
1:rW6X8dEpPYEcPLIkUU9oDZ/4+qc=,SF,4.1484832763671875E-4,Dd,143.88.7.11,54275,143.88.255.10,53,FALSE,FALSE,0,117,201,3,udp,252,336,3,dns,1.662235661546771E9,CIrcn69R9Ee8HU6qh,2022-09-03T20:07:41.546Z,Reconnaissance
1:a3TBTArIT1xsP80xMYfJxnhUgi4=,SF,4.229545593261719E-4,Dd,143.88.10.11,33774,143.88.255.10,53,FALSE,FALSE,0,81,165,3,udp,216,300,3,dns,1.662003554169003E9,CHEH3Y1VO2SPSOBtO1,2022-09-01T03:39:14.169Z,Reconnaissance
1:eenycflvO9V9SQumYbwExEmVQxw=,SF,4.360675811767578E-4,Dd,143.88.7.11,45842,143.88.255.10,53,FALSE,FALSE,0,93,177,3,udp,228,312,3,dns,1.662068625360962E9,CtJHzm3aT19wuMItl3,2022-09-01T21:43:45.360Z,Reconnaissance
1:/LLdWKHjHo734vaN7pRfS3hDfSo=,SF,4.4608116149902344E-4,Dd,143.88.10.11,50970,143.88.255.10,53,FALSE,FALSE,0,87,171,3,udp,222,306,3,dns,1.661968199795439E9,CBOlHY1NFlIpt5vfp7,2022-08-31T17:49:59.795Z,Reconnaissance
